,code,country,date,total_cases,total_deaths,stringency_index,population,gdp_per_capita,human_development_index
340,KHM,Cambodia,2020-04-25,122.0,,57.41,16718971,3645.07,0.582
341,KHM,Cambodia,2020-04-26,122.0,,57.41,16718971,3645.07,0.582
342,KHM,Cambodia,2020-04-27,122.0,,57.41,16718971,3645.07,0.582
343,KHM,Cambodia,2020-04-28,122.0,,57.41,16718971,3645.07,0.582
344,KHM,Cambodia,2020-04-29,122.0,,57.41,16718971,3645.07,0.582
345,KHM,Cambodia,2020-04-30,122.0,,57.41,16718971,3645.07,0.582
346,KHM,Cambodia,2020-05-01,122.0,,57.41,16718971,3645.07,0.582
347,KHM,Cambodia,2020-05-02,122.0,,57.41,16718971,3645.07,0.582
348,KHM,Cambodia,2020-05-03,122.0,,57.41,16718971,3645.07,0.582
349,KHM,Cambodia,2020-05-04,122.0,,57.41,16718971,3645.07,0.582
350,KHM,Cambodia,2020-05-05,122.0,,57.41,16718971,3645.07,0.582
351,KHM,Cambodia,2020-05-06,122.0,,57.41,16718971,3645.07,0.582
352,KHM,Cambodia,2020-05-07,122.0,,57.41,16718971,3645.07,0.582
353,KHM,Cambodia,2020-05-08,122.0,,57.41,16718971,3645.07,0.582
354,KHM,Cambodia,2020-05-09,122.0,,57.41,16718971,3645.07,0.582
355,KHM,Cambodia,2020-05-10,122.0,,57.41,16718971,3645.07,0.582
356,KHM,Cambodia,2020-05-11,122.0,,57.41,16718971,3645.07,0.582
357,KHM,Cambodia,2020-05-12,122.0,,57.41,16718971,3645.07,0.582
358,KHM,Cambodia,2020-05-13,122.0,,57.41,16718971,3645.07,0.582
359,KHM,Cambodia,2020-05-14,122.0,,57.41,16718971,3645.07,0.582
360,KHM,Cambodia,2020-05-15,122.0,,57.41,16718971,3645.07,0.582
361,KHM,Cambodia,2020-05-16,122.0,,57.41,16718971,3645.07,0.582
362,KHM,Cambodia,2020-05-17,122.0,,57.41,16718971,3645.07,0.582
363,KHM,Cambodia,2020-05-18,122.0,,57.41,16718971,3645.07,0.582
364,KHM,Cambodia,2020-05-19,122.0,,57.41,16718971,3645.07,0.582
365,KHM,Cambodia,2020-05-20,122.0,,57.41,16718971,3645.07,0.582
366,KHM,Cambodia,2020-05-21,122.0,,57.41,16718971,3645.07,0.582
367,KHM,Cambodia,2020-05-22,123.0,,57.41,16718971,3645.07,0.582
368,KHM,Cambodia,2020-05-23,124.0,,57.41,16718971,3645.07,0.582
369,KHM,Cambodia,2020-05-24,124.0,,57.41,16718971,3645.07,0.582
370,KHM,Cambodia,2020-05-25,124.0,,57.41,16718971,3645.07,0.582
371,KHM,Cambodia,2020-05-26,124.0,,57.41,16718971,3645.07,0.582
372,KHM,Cambodia,2020-05-27,124.0,,57.41,16718971,3645.07,0.582
373,KHM,Cambodia,2020-05-28,124.0,,57.41,16718971,3645.07,0.582
374,KHM,Cambodia,2020-05-29,124.0,,57.41,16718971,3645.07,0.582
375,KHM,Cambodia,2020-05-30,125.0,,57.41,16718971,3645.07,0.582
376,KHM,Cambodia,2020-05-31,125.0,,57.41,16718971,3645.07,0.582
377,KHM,Cambodia,2020-06-01,125.0,,40.74,16718971,3645.07,0.582
378,KHM,Cambodia,2020-06-02,125.0,,40.74,16718971,3645.07,0.582
379,KHM,Cambodia,2020-06-03,125.0,,40.74,16718971,3645.07,0.582
380,KHM,Cambodia,2020-06-04,125.0,,40.74,16718971,3645.07,0.582
381,KHM,Cambodia,2020-06-05,125.0,,40.74,16718971,3645.07,0.582
382,KHM,Cambodia,2020-06-06,125.0,,40.74,16718971,3645.07,0.582
383,KHM,Cambodia,2020-06-07,125.0,,40.74,16718971,3645.07,0.582
384,KHM,Cambodia,2020-06-08,126.0,,40.74,16718971,3645.07,0.582
385,KHM,Cambodia,2020-06-09,126.0,,40.74,16718971,3645.07,0.582
386,KHM,Cambodia,2020-06-10,126.0,,40.74,16718971,3645.07,0.582
387,KHM,Cambodia,2020-06-11,126.0,,40.74,16718971,3645.07,0.582
388,KHM,Cambodia,2020-06-12,126.0,,40.74,16718971,3645.07,0.582
389,KHM,Cambodia,2020-06-13,126.0,,40.74,16718971,3645.07,0.582
390,KHM,Cambodia,2020-06-14,128.0,,40.74,16718971,3645.07,0.582
391,KHM,Cambodia,2020-06-15,128.0,,40.74,16718971,3645.07,0.582
392,KHM,Cambodia,2020-06-16,128.0,,40.74,16718971,3645.07,0.582
393,KHM,Cambodia,2020-06-17,128.0,,40.74,16718971,3645.07,0.582
394,KHM,Cambodia,2020-06-18,129.0,,40.74,16718971,3645.07,0.582
395,KHM,Cambodia,2020-06-19,129.0,,40.74,16718971,3645.07,0.582
396,KHM,Cambodia,2020-06-20,129.0,,40.74,16718971,3645.07,0.582
397,KHM,Cambodia,2020-06-21,129.0,,40.74,16718971,3645.07,0.582
398,KHM,Cambodia,2020-06-22,129.0,,40.74,16718971,3645.07,0.582
399,KHM,Cambodia,2020-06-23,130.0,,40.74,16718971,3645.07,0.582
400,KHM,Cambodia,2020-06-24,130.0,,40.74,16718971,3645.07,0.582
401,KHM,Cambodia,2020-06-25,130.0,,40.74,16718971,3645.07,0.582
402,KHM,Cambodia,2020-06-26,130.0,,40.74,16718971,3645.07,0.582
403,KHM,Cambodia,2020-06-27,139.0,,40.74,16718971,3645.07,0.582
404,KHM,Cambodia,2020-06-28,141.0,,40.74,16718971,3645.07,0.582
405,KHM,Cambodia,2020-06-29,141.0,,40.74,16718971,3645.07,0.582
406,KHM,Cambodia,2020-06-30,141.0,,40.74,16718971,3645.07,0.582
407,KHM,Cambodia,2020-07-01,141.0,,40.74,16718971,3645.07,0.582
408,KHM,Cambodia,2020-07-02,141.0,,40.74,16718971,3645.07,0.582
409,KHM,Cambodia,2020-07-03,141.0,,40.74,16718971,3645.07,0.582
410,KHM,Cambodia,2020-07-04,141.0,,40.74,16718971,3645.07,0.582
411,KHM,Cambodia,2020-07-05,141.0,,40.74,16718971,3645.07,0.582
412,KHM,Cambodia,2020-07-06,141.0,,40.74,16718971,3645.07,0.582
413,KHM,Cambodia,2020-07-07,141.0,,40.74,16718971,3645.07,0.582
414,KHM,Cambodia,2020-07-08,141.0,,38.89,16718971,3645.07,0.582
415,KHM,Cambodia,2020-07-09,141.0,,38.89,16718971,3645.07,0.582
416,KHM,Cambodia,2020-07-10,141.0,,38.89,16718971,3645.07,0.582
417,KHM,Cambodia,2020-07-11,141.0,,38.89,16718971,3645.07,0.582
418,KHM,Cambodia,2020-07-12,156.0,,38.89,16718971,3645.07,0.582
419,KHM,Cambodia,2020-07-13,156.0,,38.89,16718971,3645.07,0.582
420,KHM,Cambodia,2020-07-14,165.0,,38.89,16718971,3645.07,0.582
421,KHM,Cambodia,2020-07-15,165.0,,38.89,16718971,3645.07,0.582
422,KHM,Cambodia,2020-07-16,166.0,,38.89,16718971,3645.07,0.582
423,KHM,Cambodia,2020-07-17,171.0,,38.89,16718971,3645.07,0.582
424,KHM,Cambodia,2020-07-18,171.0,,38.89,16718971,3645.07,0.582
425,KHM,Cambodia,2020-07-19,171.0,,38.89,16718971,3645.07,0.582
426,KHM,Cambodia,2020-07-20,171.0,,38.89,16718971,3645.07,0.582
427,KHM,Cambodia,2020-07-21,197.0,,38.89,16718971,3645.07,0.582
428,KHM,Cambodia,2020-07-22,197.0,,38.89,16718971,3645.07,0.582
429,KHM,Cambodia,2020-07-23,198.0,,38.89,16718971,3645.07,0.582
430,KHM,Cambodia,2020-07-24,202.0,,38.89,16718971,3645.07,0.582
431,KHM,Cambodia,2020-07-25,202.0,,38.89,16718971,3645.07,0.582
432,KHM,Cambodia,2020-07-26,225.0,,38.89,16718971,3645.07,0.582
433,KHM,Cambodia,2020-07-27,225.0,,38.89,16718971,3645.07,0.582
434,KHM,Cambodia,2020-07-28,225.0,,38.89,16718971,3645.07,0.582
435,KHM,Cambodia,2020-07-29,226.0,,38.89,16718971,3645.07,0.582
436,KHM,Cambodia,2020-07-30,234.0,,38.89,16718971,3645.07,0.582
437,KHM,Cambodia,2020-07-31,234.0,,38.89,16718971,3645.07,0.582
438,KHM,Cambodia,2020-08-01,239.0,,38.89,16718971,3645.07,0.582
439,KHM,Cambodia,2020-08-02,240.0,,38.89,16718971,3645.07,0.582
440,KHM,Cambodia,2020-08-03,240.0,,42.59,16718971,3645.07,0.582
441,KHM,Cambodia,2020-08-04,240.0,,42.59,16718971,3645.07,0.582
442,KHM,Cambodia,2020-08-05,243.0,,42.59,16718971,3645.07,0.582
443,KHM,Cambodia,2020-08-06,243.0,,47.22,16718971,3645.07,0.582
444,KHM,Cambodia,2020-08-07,243.0,,47.22,16718971,3645.07,0.582
445,KHM,Cambodia,2020-08-08,246.0,,47.22,16718971,3645.07,0.582
446,KHM,Cambodia,2020-08-09,246.0,,47.22,16718971,3645.07,0.582
447,KHM,Cambodia,2020-08-10,251.0,,47.22,16718971,3645.07,0.582
448,KHM,Cambodia,2020-08-11,266.0,,47.22,16718971,3645.07,0.582
449,KHM,Cambodia,2020-08-12,268.0,,47.22,16718971,3645.07,0.582
450,KHM,Cambodia,2020-08-13,272.0,,47.22,16718971,3645.07,0.582
451,KHM,Cambodia,2020-08-14,273.0,,47.22,16718971,3645.07,0.582
452,KHM,Cambodia,2020-08-15,273.0,,47.22,16718971,3645.07,0.582
453,KHM,Cambodia,2020-08-16,273.0,,47.22,16718971,3645.07,0.582
454,KHM,Cambodia,2020-08-17,273.0,,47.22,16718971,3645.07,0.582
455,KHM,Cambodia,2020-08-18,273.0,,47.22,16718971,3645.07,0.582
456,KHM,Cambodia,2020-08-19,273.0,,47.22,16718971,3645.07,0.582
457,KHM,Cambodia,2020-08-20,273.0,,47.22,16718971,3645.07,0.582
458,KHM,Cambodia,2020-08-21,273.0,,47.22,16718971,3645.07,0.582
459,KHM,Cambodia,2020-08-22,273.0,,47.22,16718971,3645.07,0.582
460,KHM,Cambodia,2020-08-23,273.0,,47.22,16718971,3645.07,0.582
461,KHM,Cambodia,2020-08-24,273.0,,44.44,16718971,3645.07,0.582
462,KHM,Cambodia,2020-08-25,273.0,,44.44,16718971,3645.07,0.582
463,KHM,Cambodia,2020-08-26,273.0,,44.44,16718971,3645.07,0.582
464,KHM,Cambodia,2020-08-27,273.0,,44.44,16718971,3645.07,0.582
465,KHM,Cambodia,2020-08-28,273.0,,44.44,16718971,3645.07,0.582
466,KHM,Cambodia,2020-08-29,273.0,,44.44,16718971,3645.07,0.582
467,KHM,Cambodia,2020-08-30,273.0,,44.44,16718971,3645.07,0.582
468,KHM,Cambodia,2020-08-31,274.0,,44.44,16718971,3645.07,0.582
469,KHM,Cambodia,2020-09-01,274.0,,44.44,16718971,3645.07,0.582
470,KHM,Cambodia,2020-09-02,274.0,,44.44,16718971,3645.07,0.582
471,KHM,Cambodia,2020-09-03,274.0,,44.44,16718971,3645.07,0.582
472,KHM,Cambodia,2020-09-04,274.0,,44.44,16718971,3645.07,0.582
473,KHM,Cambodia,2020-09-05,274.0,,44.44,16718971,3645.07,0.582
474,KHM,Cambodia,2020-09-06,274.0,,44.44,16718971,3645.07,0.582
475,KHM,Cambodia,2020-09-07,274.0,,37.04,16718971,3645.07,0.582
476,KHM,Cambodia,2020-09-08,274.0,,37.04,16718971,3645.07,0.582
477,KHM,Cambodia,2020-09-09,274.0,,37.04,16718971,3645.07,0.582
478,KHM,Cambodia,2020-09-10,274.0,,37.04,16718971,3645.07,0.582
479,KHM,Cambodia,2020-09-11,274.0,,37.04,16718971,3645.07,0.582
480,KHM,Cambodia,2020-09-12,274.0,,37.04,16718971,3645.07,0.582
481,KHM,Cambodia,2020-09-13,275.0,,37.04,16718971,3645.07,0.582
482,KHM,Cambodia,2020-09-14,275.0,,37.04,16718971,3645.07,0.582
483,KHM,Cambodia,2020-09-15,275.0,,37.04,16718971,3645.07,0.582
484,KHM,Cambodia,2020-09-16,275.0,,37.04,16718971,3645.07,0.582
485,KHM,Cambodia,2020-09-17,275.0,,37.04,16718971,3645.07,0.582
486,KHM,Cambodia,2020-09-18,275.0,,37.04,16718971,3645.07,0.582
487,KHM,Cambodia,2020-09-19,275.0,,37.04,16718971,3645.07,0.582
488,KHM,Cambodia,2020-09-20,275.0,,37.04,16718971,3645.07,0.582
489,KHM,Cambodia,2020-09-21,275.0,,37.04,16718971,3645.07,0.582
490,KHM,Cambodia,2020-09-22,275.0,,37.04,16718971,3645.07,0.582
491,KHM,Cambodia,2020-09-23,275.0,,37.04,16718971,3645.07,0.582
492,KHM,Cambodia,2020-09-24,275.0,,37.04,16718971,3645.07,0.582
493,KHM,Cambodia,2020-09-25,275.0,,37.04,16718971,3645.07,0.582
494,KHM,Cambodia,2020-09-26,275.0,,37.04,16718971,3645.07,0.582
495,KHM,Cambodia,2020-09-27,276.0,,37.04,16718971,3645.07,0.582
496,KHM,Cambodia,2020-09-28,276.0,,37.04,16718971,3645.07,0.582
497,KHM,Cambodia,2020-09-29,277.0,,37.04,16718971,3645.07,0.582
498,KHM,Cambodia,2020-09-30,277.0,,37.04,16718971,3645.07,0.582
499,KHM,Cambodia,2020-10-01,277.0,,37.04,16718971,3645.07,0.582
500,KHM,Cambodia,2020-10-02,277.0,,37.04,16718971,3645.07,0.582
501,KHM,Cambodia,2020-10-03,278.0,,37.04,16718971,3645.07,0.582
502,KHM,Cambodia,2020-10-04,278.0,,37.04,16718971,3645.07,0.582
503,KHM,Cambodia,2020-10-05,280.0,,37.04,16718971,3645.07,0.582
504,KHM,Cambodia,2020-10-06,280.0,,37.04,16718971,3645.07,0.582
505,KHM,Cambodia,2020-10-07,280.0,,37.04,16718971,3645.07,0.582
506,KHM,Cambodia,2020-10-08,281.0,,37.04,16718971,3645.07,0.582
507,KHM,Cambodia,2020-10-09,282.0,,37.04,16718971,3645.07,0.582
508,KHM,Cambodia,2020-10-10,283.0,,37.04,16718971,3645.07,0.582
509,KHM,Cambodia,2020-10-11,283.0,,37.04,16718971,3645.07,0.582
510,KHM,Cambodia,2020-10-12,283.0,,37.04,16718971,3645.07,0.582
511,KHM,Cambodia,2020-10-13,283.0,,37.04,16718971,3645.07,0.582
512,KHM,Cambodia,2020-10-14,283.0,,37.04,16718971,3645.07,0.582
513,KHM,Cambodia,2020-10-15,283.0,,37.04,16718971,3645.07,0.582
514,KHM,Cambodia,2020-10-16,283.0,,,16718971,3645.07,0.582
515,KHM,Cambodia,2020-10-17,283.0,,,16718971,3645.07,0.582
516,KHM,Cambodia,2020-10-18,283.0,,,16718971,3645.07,0.582
517,KHM,Cambodia,2020-10-19,283.0,,,16718971,3645.07,0.582
518,TLS,Timor,2020-03-22,1.0,,13.89,1318442,6570.102,0.625
519,TLS,Timor,2020-03-23,1.0,,30.56,1318442,6570.102,0.625
520,TLS,Timor,2020-03-24,1.0,,30.56,1318442,6570.102,0.625
521,TLS,Timor,2020-03-25,1.0,,30.56,1318442,6570.102,0.625
522,TLS,Timor,2020-03-26,1.0,,30.56,1318442,6570.102,0.625
523,TLS,Timor,2020-03-27,1.0,,30.56,1318442,6570.102,0.625
524,TLS,Timor,2020-03-28,1.0,,75.0,1318442,6570.102,0.625
525,TLS,Timor,2020-03-29,1.0,,75.0,1318442,6570.102,0.625
526,TLS,Timor,2020-03-30,1.0,,75.0,1318442,6570.102,0.625
527,TLS,Timor,2020-03-31,1.0,,75.0,1318442,6570.102,0.625
528,TLS,Timor,2020-04-01,1.0,,75.0,1318442,6570.102,0.625
529,TLS,Timor,2020-04-02,1.0,,75.0,1318442,6570.102,0.625
530,TLS,Timor,2020-04-03,1.0,,75.0,1318442,6570.102,0.625
531,TLS,Timor,2020-04-04,1.0,,75.0,1318442,6570.102,0.625
532,TLS,Timor,2020-04-05,1.0,,75.0,1318442,6570.102,0.625
533,TLS,Timor,2020-04-06,1.0,,75.0,1318442,6570.102,0.625
534,TLS,Timor,2020-04-07,1.0,,75.0,1318442,6570.102,0.625
535,TLS,Timor,2020-04-08,1.0,,75.0,1318442,6570.102,0.625
536,TLS,Timor,2020-04-09,1.0,,75.0,1318442,6570.102,0.625
537,TLS,Timor,2020-04-10,2.0,,75.0,1318442,6570.102,0.625
538,TLS,Timor,2020-04-11,2.0,,75.0,1318442,6570.102,0.625
539,TLS,Timor,2020-04-12,2.0,,75.0,1318442,6570.102,0.625
540,TLS,Timor,2020-04-13,2.0,,77.78,1318442,6570.102,0.625
541,TLS,Timor,2020-04-14,4.0,,77.78,1318442,6570.102,0.625
542,TLS,Timor,2020-04-15,6.0,,77.78,1318442,6570.102,0.625
543,TLS,Timor,2020-04-16,6.0,,77.78,1318442,6570.102,0.625
544,TLS,Timor,2020-04-17,18.0,,77.78,1318442,6570.102,0.625
545,TLS,Timor,2020-04-18,18.0,,77.78,1318442,6570.102,0.625
546,TLS,Timor,2020-04-19,18.0,,77.78,1318442,6570.102,0.625
547,TLS,Timor,2020-04-20,19.0,,77.78,1318442,6570.102,0.625
548,TLS,Timor,2020-04-21,22.0,,77.78,1318442,6570.102,0.625
549,TLS,Timor,2020-04-22,23.0,,77.78,1318442,6570.102,0.625
550,TLS,Timor,2020-04-23,23.0,,77.78,1318442,6570.102,0.625
551,TLS,Timor,2020-04-24,23.0,,77.78,1318442,6570.102,0.625
552,TLS,Timor,2020-04-25,24.0,,77.78,1318442,6570.102,0.625
553,TLS,Timor,2020-04-26,24.0,,77.78,1318442,6570.102,0.625
554,TLS,Timor,2020-04-27,24.0,,77.78,1318442,6570.102,0.625
555,TLS,Timor,2020-04-28,24.0,,77.78,1318442,6570.102,0.625
556,TLS,Timor,2020-04-29,24.0,,77.78,1318442,6570.102,0.625
557,TLS,Timor,2020-04-30,24.0,,66.67,1318442,6570.102,0.625
558,TLS,Timor,2020-05-01,24.0,,66.67,1318442,6570.102,0.625
559,TLS,Timor,2020-05-02,24.0,,66.67,1318442,6570.102,0.625
560,TLS,Timor,2020-05-03,24.0,,66.67,1318442,6570.102,0.625
561,TLS,Timor,2020-05-04,24.0,,66.67,1318442,6570.102,0.625
562,TLS,Timor,2020-05-05,24.0,,66.67,1318442,6570.102,0.625
563,TLS,Timor,2020-05-06,24.0,,66.67,1318442,6570.102,0.625
564,TLS,Timor,2020-05-07,24.0,,66.67,1318442,6570.102,0.625
565,TLS,Timor,2020-05-08,24.0,,66.67,1318442,6570.102,0.625
566,TLS,Timor,2020-05-09,24.0,,66.67,1318442,6570.102,0.625
567,TLS,Timor,2020-05-10,24.0,,66.67,1318442,6570.102,0.625
568,TLS,Timor,2020-05-11,24.0,,66.67,1318442,6570.102,0.625
569,TLS,Timor,2020-05-12,24.0,,66.67,1318442,6570.102,0.625
570,TLS,Timor,2020-05-13,24.0,,66.67,1318442,6570.102,0.625
571,TLS,Timor,2020-05-14,24.0,,66.67,1318442,6570.102,0.625
572,TLS,Timor,2020-05-15,24.0,,66.67,1318442,6570.102,0.625
573,TLS,Timor,2020-05-16,24.0,,66.67,1318442,6570.102,0.625
574,TLS,Timor,2020-05-17,24.0,,66.67,1318442,6570.102,0.625
575,TLS,Timor,2020-05-18,24.0,,66.67,1318442,6570.102,0.625
576,TLS,Timor,2020-05-19,24.0,,66.67,1318442,6570.102,0.625
577,TLS,Timor,2020-05-20,24.0,,66.67,1318442,6570.102,0.625
578,TLS,Timor,2020-05-21,24.0,,66.67,1318442,6570.102,0.625
579,TLS,Timor,2020-05-22,24.0,,66.67,1318442,6570.102,0.625
580,TLS,Timor,2020-05-23,24.0,,66.67,1318442,6570.102,0.625
581,TLS,Timor,2020-05-24,24.0,,66.67,1318442,6570.102,0.625
582,TLS,Timor,2020-05-25,24.0,,66.67,1318442,6570.102,0.625
583,TLS,Timor,2020-05-26,24.0,,66.67,1318442,6570.102,0.625
584,TLS,Timor,2020-05-27,24.0,,33.33,1318442,6570.102,0.625
585,TLS,Timor,2020-05-28,24.0,,33.33,1318442,6570.102,0.625
586,TLS,Timor,2020-05-29,24.0,,33.33,1318442,6570.102,0.625
587,TLS,Timor,2020-05-30,24.0,,33.33,1318442,6570.102,0.625
588,TLS,Timor,2020-05-31,24.0,,33.33,1318442,6570.102,0.625
589,TLS,Timor,2020-06-01,24.0,,33.33,1318442,6570.102,0.625
590,TLS,Timor,2020-06-02,24.0,,33.33,1318442,6570.102,0.625
591,TLS,Timor,2020-06-03,24.0,,33.33,1318442,6570.102,0.625
592,TLS,Timor,2020-06-04,24.0,,33.33,1318442,6570.102,0.625
593,TLS,Timor,2020-06-05,24.0,,33.33,1318442,6570.102,0.625
594,TLS,Timor,2020-06-06,24.0,,33.33,1318442,6570.102,0.625
595,TLS,Timor,2020-06-07,24.0,,33.33,1318442,6570.102,0.625
596,TLS,Timor,2020-06-08,24.0,,33.33,1318442,6570.102,0.625
597,TLS,Timor,2020-06-09,24.0,,33.33,1318442,6570.102,0.625
598,TLS,Timor,2020-06-10,24.0,,33.33,1318442,6570.102,0.625
599,TLS,Timor,2020-06-11,24.0,,33.33,1318442,6570.102,0.625
600,TLS,Timor,2020-06-12,24.0,,33.33,1318442,6570.102,0.625
601,TLS,Timor,2020-06-13,24.0,,33.33,1318442,6570.102,0.625
602,TLS,Timor,2020-06-14,24.0,,33.33,1318442,6570.102,0.625
603,TLS,Timor,2020-06-15,24.0,,33.33,1318442,6570.102,0.625
604,TLS,Timor,2020-06-16,24.0,,33.33,1318442,6570.102,0.625
605,TLS,Timor,2020-06-17,24.0,,33.33,1318442,6570.102,0.625
606,TLS,Timor,2020-06-18,24.0,,33.33,1318442,6570.102,0.625
607,TLS,Timor,2020-06-19,24.0,,33.33,1318442,6570.102,0.625
608,TLS,Timor,2020-06-20,24.0,,33.33,1318442,6570.102,0.625
609,TLS,Timor,2020-06-21,24.0,,33.33,1318442,6570.102,0.625
610,TLS,Timor,2020-06-22,24.0,,33.33,1318442,6570.102,0.625
611,TLS,Timor,2020-06-23,24.0,,33.33,1318442,6570.102,0.625
612,TLS,Timor,2020-06-24,24.0,,33.33,1318442,6570.102,0.625
613,TLS,Timor,2020-06-25,24.0,,33.33,1318442,6570.102,0.625
614,TLS,Timor,2020-06-26,24.0,,29.63,1318442,6570.102,0.625
615,TLS,Timor,2020-06-27,24.0,,29.63,1318442,6570.102,0.625
616,TLS,Timor,2020-06-28,24.0,,29.63,1318442,6570.102,0.625
617,TLS,Timor,2020-06-29,24.0,,29.63,1318442,6570.102,0.625
618,TLS,Timor,2020-06-30,24.0,,29.63,1318442,6570.102,0.625
619,TLS,Timor,2020-07-01,24.0,,29.63,1318442,6570.102,0.625
620,TLS,Timor,2020-07-02,24.0,,29.63,1318442,6570.102,0.625
621,TLS,Timor,2020-07-03,24.0,,29.63,1318442,6570.102,0.625
622,TLS,Timor,2020-07-04,24.0,,29.63,1318442,6570.102,0.625
623,TLS,Timor,2020-07-05,24.0,,29.63,1318442,6570.102,0.625
624,TLS,Timor,2020-07-06,24.0,,29.63,1318442,6570.102,0.625
625,TLS,Timor,2020-07-07,24.0,,29.63,1318442,6570.102,0.625
626,TLS,Timor,2020-07-08,24.0,,29.63,1318442,6570.102,0.625
627,TLS,Timor,2020-07-09,24.0,,29.63,1318442,6570.102,0.625
628,TLS,Timor,2020-07-10,24.0,,29.63,1318442,6570.102,0.625
629,TLS,Timor,2020-07-11,24.0,,29.63,1318442,6570.102,0.625
630,TLS,Timor,2020-07-12,24.0,,29.63,1318442,6570.102,0.625
631,TLS,Timor,2020-07-13,24.0,,29.63,1318442,6570.102,0.625
632,TLS,Timor,2020-07-14,24.0,,29.63,1318442,6570.102,0.625
633,TLS,Timor,2020-07-15,24.0,,29.63,1318442,6570.102,0.625
634,TLS,Timor,2020-07-16,24.0,,29.63,1318442,6570.102,0.625
635,TLS,Timor,2020-07-17,24.0,,29.63,1318442,6570.102,0.625
636,TLS,Timor,2020-07-18,24.0,,29.63,1318442,6570.102,0.625
637,TLS,Timor,2020-07-19,24.0,,29.63,1318442,6570.102,0.625
638,TLS,Timor,2020-07-20,24.0,,29.63,1318442,6570.102,0.625
639,TLS,Timor,2020-07-21,24.0,,29.63,1318442,6570.102,0.625
640,TLS,Timor,2020-07-22,24.0,,29.63,1318442,6570.102,0.625
641,TLS,Timor,2020-07-23,24.0,,29.63,1318442,6570.102,0.625
642,TLS,Timor,2020-07-24,24.0,,29.63,1318442,6570.102,0.625
643,TLS,Timor,2020-07-25,24.0,,29.63,1318442,6570.102,0.625
644,TLS,Timor,2020-07-26,24.0,,29.63,1318442,6570.102,0.625
645,TLS,Timor,2020-07-27,24.0,,29.63,1318442,6570.102,0.625
646,TLS,Timor,2020-07-28,24.0,,29.63,1318442,6570.102,0.625
647,TLS,Timor,2020-07-29,24.0,,29.63,1318442,6570.102,0.625
648,TLS,Timor,2020-07-30,24.0,,29.63,1318442,6570.102,0.625
649,TLS,Timor,2020-07-31,24.0,,29.63,1318442,6570.102,0.625
650,TLS,Timor,2020-08-01,24.0,,29.63,1318442,6570.102,0.625
651,TLS,Timor,2020-08-02,24.0,,29.63,1318442,6570.102,0.625
652,TLS,Timor,2020-08-03,24.0,,29.63,1318442,6570.102,0.625
653,TLS,Timor,2020-08-04,24.0,,29.63,1318442,6570.102,0.625
654,TLS,Timor,2020-08-05,25.0,,29.63,1318442,6570.102,0.625
655,TLS,Timor,2020-08-06,25.0,,29.63,1318442,6570.102,0.625
656,TLS,Timor,2020-08-07,25.0,,29.63,1318442,6570.102,0.625
657,TLS,Timor,2020-08-08,25.0,,29.63,1318442,6570.102,0.625
658,TLS,Timor,2020-08-09,25.0,,29.63,1318442,6570.102,0.625
659,TLS,Timor,2020-08-10,25.0,,29.63,1318442,6570.102,0.625
660,TLS,Timor,2020-08-11,25.0,,29.63,1318442,6570.102,0.625
661,TLS,Timor,2020-08-12,25.0,,29.63,1318442,6570.102,0.625
662,TLS,Timor,2020-08-13,25.0,,29.63,1318442,6570.102,0.625
663,TLS,Timor,2020-08-14,25.0,,29.63,1318442,6570.102,0.625
664,TLS,Timor,2020-08-15,25.0,,29.63,1318442,6570.102,0.625
665,TLS,Timor,2020-08-16,25.0,,29.63,1318442,6570.102,0.625
666,TLS,Timor,2020-08-17,25.0,,29.63,1318442,6570.102,0.625
667,TLS,Timor,2020-08-18,25.0,,29.63,1318442,6570.102,0.625
668,TLS,Timor,2020-08-19,25.0,,29.63,1318442,6570.102,0.625
669,TLS,Timor,2020-08-20,25.0,,29.63,1318442,6570.102,0.625
670,TLS,Timor,2020-08-21,26.0,,29.63,1318442,6570.102,0.625
671,TLS,Timor,2020-08-22,26.0,,29.63,1318442,6570.102,0.625
672,TLS,Timor,2020-08-23,26.0,,29.63,1318442,6570.102,0.625
673,TLS,Timor,2020-08-24,26.0,,29.63,1318442,6570.102,0.625
674,TLS,Timor,2020-08-25,26.0,,29.63,1318442,6570.102,0.625
675,TLS,Timor,2020-08-26,26.0,,29.63,1318442,6570.102,0.625
676,TLS,Timor,2020-08-27,27.0,,29.63,1318442,6570.102,0.625
677,TLS,Timor,2020-08-28,27.0,,29.63,1318442,6570.102,0.625
678,TLS,Timor,2020-08-29,27.0,,29.63,1318442,6570.102,0.625
679,TLS,Timor,2020-08-30,27.0,,29.63,1318442,6570.102,0.625
680,TLS,Timor,2020-08-31,27.0,,29.63,1318442,6570.102,0.625
681,TLS,Timor,2020-09-01,27.0,,29.63,1318442,6570.102,0.625
682,TLS,Timor,2020-09-02,27.0,,29.63,1318442,6570.102,0.625
683,TLS,Timor,2020-09-03,27.0,,29.63,1318442,6570.102,0.625
684,TLS,Timor,2020-09-04,27.0,,29.63,1318442,6570.102,0.625
685,TLS,Timor,2020-09-05,27.0,,29.63,1318442,6570.102,0.625
686,TLS,Timor,2020-09-06,27.0,,29.63,1318442,6570.102,0.625
687,TLS,Timor,2020-09-07,27.0,,29.63,1318442,6570.102,0.625
688,TLS,Timor,2020-09-08,27.0,,29.63,1318442,6570.102,0.625
